"PartID","Description","Category","Value","Symbol","Footprint","Distributor","Distributor Part#","Manufacturer","Manufacturer Part#","Package","Resistance","Power","Tolerance","Stock","Datasheet"
"C60485","62.5mW Thick Film Resistors 50V ±5% 0Ω 0402  Chip Resistor - Surface Mount ROHS","Resistor","0R","symbol:R0402","footprint:R0402","LCSC","C60485","YAGEO","RC0402JR-070RL","C0402","0Ω","62.5mW","±5%","2032976","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0402JR-070RL_C60485.pdf"
"C25076","62.5mW Thick Film Resistors 50V ±1% ±200ppm/℃ 100Ω 0402  Chip Resistor - Surface Mount ROHS","Resistor","100R","symbol:R0402","footprint:R0402","LCSC","C25076","UNI-ROYAL(Uniroyal Elec)","0402WGF1000TCE","C0402","100Ω","62.5mW","±1%","1996200","https://datasheet.lcsc.com/lcsc/2205311900_UNI-ROYAL-Uniroyal-Elec-0402WGF1000TCE_C25076.pdf"
"C25794","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 51kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","51K","symbol:R0402","footprint:R0402","LCSC","C25794","UNI-ROYAL(Uniroyal Elec)","0402WGF5102TCE","C0402","51kΩ","62.5mW","±1%","1958100","https://datasheet.lcsc.com/lcsc/2206010100_UNI-ROYAL-Uniroyal-Elec-0402WGF5102TCE_C25794.pdf"
"C25940","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±5% 4.7kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","4K7","symbol:R0402","footprint:R0402","LCSC","C25940","UNI-ROYAL(Uniroyal Elec)","0402WGJ0472TCE","C0402","4.7kΩ","62.5mW","±5%","1743000","https://datasheet.lcsc.com/lcsc/2206010045_UNI-ROYAL-Uniroyal-Elec-0402WGJ0472TCE_C25940.pdf"
"C25077","62.5mW Thick Film Resistors 50V ±1% ±200ppm/℃ 10Ω 0402  Chip Resistor - Surface Mount ROHS","Resistor","10R","symbol:R0402","footprint:R0402","LCSC","C25077","UNI-ROYAL(Uniroyal Elec)","0402WGF100JTCE","C0402","10Ω","62.5mW","±1%","1638900","https://datasheet.lcsc.com/lcsc/2205311900_UNI-ROYAL-Uniroyal-Elec-0402WGF100JTCE_C25077.pdf"
"C17168","62.5mW Thick Film Resistors 50V ±800ppm/℃ ±1% 0Ω 0402  Chip Resistor - Surface Mount ROHS","Resistor","0R","symbol:R0402","footprint:R0402","LCSC","C17168","UNI-ROYAL(Uniroyal Elec)","0402WGF0000TCE","C0402","0Ω","62.5mW","±1%","1628900","https://datasheet.lcsc.com/lcsc/2206010216_UNI-ROYAL-Uniroyal-Elec-0402WGF0000TCE_C17168.pdf"
"C25531","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±5% 10kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","10K","symbol:R0402","footprint:R0402","LCSC","C25531","UNI-ROYAL(Uniroyal Elec)","0402WGJ0103TCE","C0402","10kΩ","62.5mW","±5%","1592000","https://datasheet.lcsc.com/lcsc/2205311845_UNI-ROYAL-Uniroyal-Elec-0402WGJ0103TCE_C25531.pdf"
"C25092","62.5mW Thick Film Resistors 50V ±1% ±100ppm/℃ 22Ω 0402  Chip Resistor - Surface Mount ROHS","Resistor","22R","symbol:R0402","footprint:R0402","LCSC","C25092","UNI-ROYAL(Uniroyal Elec)","0402WGF220JTCE","C0402","22Ω","62.5mW","±1%","1509200","https://datasheet.lcsc.com/lcsc/2205311900_UNI-ROYAL-Uniroyal-Elec-0402WGF220JTCE_C25092.pdf"
"C114765","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 22Ω 0402  Chip Resistor - Surface Mount ROHS","Resistor","22R","symbol:R0402","footprint:R0402","LCSC","C114765","YAGEO","RC0402FR-0722RL","C0402","22Ω","62.5mW","±1%","1491889","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0402FR-0722RL_C114765.pdf"
"C106234","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±5% 100kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","100K","symbol:R0402","footprint:R0402","LCSC","C106234","YAGEO","RC0402JR-07100KL","C0402","100kΩ","62.5mW","±5%","1464600","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0402JR-07100KL_C106234.pdf"
"C105637","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±5% 1kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","1K","symbol:R0402","footprint:R0402","LCSC","C105637","YAGEO","RC0402JR-071KL","C0402","1kΩ","62.5mW","±5%","1443298","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0402JR-071KL_C105637.pdf"
"C102781","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 12kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","12K","symbol:R0402","footprint:R0402","LCSC","C102781","RALEC","RTT021202FTH","C0402","12kΩ","62.5mW","±1%","1361300","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT021202FTH_C102781.pdf"
"C25741","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 100kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","100K","symbol:R0402","footprint:R0402","LCSC","C25741","UNI-ROYAL(Uniroyal Elec)","0402WGF1003TCE","C0402","100kΩ","62.5mW","±1%","1357400","https://datasheet.lcsc.com/lcsc/2206010100_UNI-ROYAL-Uniroyal-Elec-0402WGF1003TCE_C25741.pdf"
"C105871","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 4.7kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","4K7","symbol:R0402","footprint:R0402","LCSC","C105871","YAGEO","RC0402FR-074K7L","C0402","4.7kΩ","62.5mW","±1%","1318784","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0402FR-074K7L_C105871.pdf"
"C106233","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±5% 100Ω 0402  Chip Resistor - Surface Mount ROHS","Resistor","100R","symbol:R0402","footprint:R0402","LCSC","C106233","YAGEO","RC0402JR-07100RL","C0402","100Ω","62.5mW","±5%","1298400","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0402JR-07100RL_C106233.pdf"
"C25784","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 3kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","3K","symbol:R0402","footprint:R0402","LCSC","C25784","UNI-ROYAL(Uniroyal Elec)","0402WGF3001TCE","C0402","3kΩ","62.5mW","±1%","1294600","https://datasheet.lcsc.com/lcsc/2206010100_UNI-ROYAL-Uniroyal-Elec-0402WGF3001TCE_C25784.pdf"
"C25101","62.5mW Thick Film Resistors 50V ±1% ±200ppm/℃ 2.2Ω 0402  Chip Resistor - Surface Mount ROHS","Resistor","2R2","symbol:R0402","footprint:R0402","LCSC","C25101","UNI-ROYAL(Uniroyal Elec)","0402WGF220KTCE","C0402","2.2Ω","62.5mW","±1%","1255000","https://datasheet.lcsc.com/lcsc/2205311900_UNI-ROYAL-Uniroyal-Elec-0402WGF220KTCE_C25101.pdf"
"C138066","62.5mW Thick Film Resistors 50V ±1% ±200ppm/℃ 10Ω 0402  Chip Resistor - Surface Mount ROHS","Resistor","10R","symbol:R0402","footprint:R0402","LCSC","C138066","YAGEO","RC0402FR-0710RL","C0402","10Ω","62.5mW","±1%","1238081","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0402FR-0710RL_C138066.pdf"
"C26083","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 1MΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","1M","symbol:R0402","footprint:R0402","LCSC","C26083","UNI-ROYAL(Uniroyal Elec)","0402WGF1004TCE","C0402","1MΩ","62.5mW","±1%","1214300","https://datasheet.lcsc.com/lcsc/2206010030_UNI-ROYAL-Uniroyal-Elec-0402WGF1004TCE_C26083.pdf"
"C102746","62.5mW Thick Film Resistors 50V ±5% 0Ω 0402  Chip Resistor - Surface Mount ROHS","Resistor","0R","symbol:R0402","footprint:R0402","LCSC","C102746","RALEC","RTT02000JTH","C0402","0Ω","62.5mW","±5%","1179202","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT02000JTH_C102746.pdf"
"C137976","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 470kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","470K","symbol:R0402","footprint:R0402","LCSC","C137976","YAGEO","RC0402FR-07470KL","C0402","470kΩ","62.5mW","±1%","1172091","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0402FR-07470KL_C137976.pdf"
"C25138","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±5% 100Ω 0402  Chip Resistor - Surface Mount ROHS","Resistor","100R","symbol:R0402","footprint:R0402","LCSC","C25138","UNI-ROYAL(Uniroyal Elec)","0402WGJ0101TCE","C0402","100Ω","62.5mW","±5%","1145800","https://datasheet.lcsc.com/lcsc/2205311900_UNI-ROYAL-Uniroyal-Elec-0402WGJ0101TCE_C25138.pdf"
"C114762","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 2.2kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","2K2","symbol:R0402","footprint:R0402","LCSC","C114762","YAGEO","RC0402FR-072K2L","C0402","2.2kΩ","62.5mW","±1%","1071969","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0402FR-072K2L_C114762.pdf"
"C25792","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 47kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","47K","symbol:R0402","footprint:R0402","LCSC","C25792","UNI-ROYAL(Uniroyal Elec)","0402WGF4702TCE","C0402","47kΩ","62.5mW","±1%","976400","https://datasheet.lcsc.com/lcsc/2206010100_UNI-ROYAL-Uniroyal-Elec-0402WGF4702TCE_C25792.pdf"
"C60489","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±5% 10kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","10K","symbol:R0402","footprint:R0402","LCSC","C60489","YAGEO","RC0402JR-0710KL","C0402","10kΩ","62.5mW","±5%","975270","https://datasheet.lcsc.com/lcsc/1810241334_YAGEO-RC0402JR-0710KL_C60489.pdf"
"C25120","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 49.9Ω 0402  Chip Resistor - Surface Mount ROHS","Resistor","49R9","symbol:R0402","footprint:R0402","LCSC","C25120","UNI-ROYAL(Uniroyal Elec)","0402WGF499JTCE","C0402","49.9Ω","62.5mW","±1%","959400","https://datasheet.lcsc.com/lcsc/2205311900_UNI-ROYAL-Uniroyal-Elec-0402WGF499JTCE_C25120.pdf"
"C4109","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 2kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","2K","symbol:R0402","footprint:R0402","LCSC","C4109","UNI-ROYAL(Uniroyal Elec)","0402WGF2001TCE","C0402","2kΩ","62.5mW","±1%","950000","https://datasheet.lcsc.com/lcsc/2206010230_UNI-ROYAL-Uniroyal-Elec-0402WGF2001TCE_C4109.pdf"
"C93943","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 47kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","47K","symbol:R0402","footprint:R0402","LCSC","C93943","YAGEO","RC0402FR-0747KL","C0402","47kΩ","62.5mW","±1%","949300","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0402FR-0747KL_C93943.pdf"
"C25105","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 33Ω 0402  Chip Resistor - Surface Mount ROHS","Resistor","33R","symbol:R0402","footprint:R0402","LCSC","C25105","UNI-ROYAL(Uniroyal Elec)","0402WGF330JTCE","C0402","33Ω","62.5mW","±1%","943000","https://datasheet.lcsc.com/lcsc/2205311900_UNI-ROYAL-Uniroyal-Elec-0402WGF330JTCE_C25105.pdf"
"C106235","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 1kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","1K","symbol:R0402","footprint:R0402","LCSC","C106235","YAGEO","RC0402FR-071KL","C0402","1kΩ","62.5mW","±1%","923772","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0402FR-071KL_C106235.pdf"
"C137965","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 4.99kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","4K99","symbol:R0402","footprint:R0402","LCSC","C137965","YAGEO","RC0402FR-074K99L","C0402","4.99kΩ","62.5mW","±1%","906926","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0402FR-074K99L_C137965.pdf"
"C106232","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 100Ω 0402  Chip Resistor - Surface Mount ROHS","Resistor","100R","symbol:R0402","footprint:R0402","LCSC","C106232","YAGEO","RC0402FR-07100RL","C0402","100Ω","62.5mW","±1%","858989","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0402FR-07100RL_C106232.pdf"
"C144809","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 100kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","100K","symbol:R0402","footprint:R0402","LCSC","C144809","YAGEO","AC0402FR-07100KL","C0402","100kΩ","62.5mW","±1%","825798","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-AC0402FR-07100KL_C144809.pdf"
"C258091","62.5mW Thick Film Resistors 50V ±1% ±200ppm/℃ 10kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","10K","symbol:R0402","footprint:R0402","LCSC","C258091","FH (Guangdong Fenghua Advanced Tech)","RC-02W1002FT","C0402","10kΩ","62.5mW","±1%","783700","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-RC-02W1002FT_C258091.pdf"
"C3015834","62.5mW Thick Film Resistors 50V ±1% 14kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","14K","symbol:R0402","footprint:R0402","LCSC","C3015834","VO","SCR0402F14K","C0402","14kΩ","62.5mW","±1%","777800","https://datasheet.lcsc.com/lcsc/2206021130_VO-SCR0402F14K_C3015834.pdf"
"C25152","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±5% 22Ω 0402  Chip Resistor - Surface Mount ROHS","Resistor","22R","symbol:R0402","footprint:R0402","LCSC","C25152","UNI-ROYAL(Uniroyal Elec)","0402WGJ0220TCE","C0402","22Ω","62.5mW","±5%","743200","https://datasheet.lcsc.com/lcsc/2205311845_UNI-ROYAL-Uniroyal-Elec-0402WGJ0220TCE_C25152.pdf"
"C114760","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 12kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","12K","symbol:R0402","footprint:R0402","LCSC","C114760","YAGEO","RC0402FR-0712KL","C0402","12kΩ","62.5mW","±1%","741000","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0402FR-0712KL_C114760.pdf"
"C25890","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 3.3kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","3K3","symbol:R0402","footprint:R0402","LCSC","C25890","UNI-ROYAL(Uniroyal Elec)","0402WGF3301TCE","C0402","3.3kΩ","62.5mW","±1%","735400","https://datasheet.lcsc.com/lcsc/2206010045_UNI-ROYAL-Uniroyal-Elec-0402WGF3301TCE_C25890.pdf"
"C25104","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 330Ω 0402  Chip Resistor - Surface Mount ROHS","Resistor","330R","symbol:R0402","footprint:R0402","LCSC","C25104","UNI-ROYAL(Uniroyal Elec)","0402WGF3300TCE","C0402","330Ω","62.5mW","±1%","704600","https://datasheet.lcsc.com/lcsc/2205311900_UNI-ROYAL-Uniroyal-Elec-0402WGF3300TCE_C25104.pdf"
"C144807","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 10kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","10K","symbol:R0402","footprint:R0402","LCSC","C144807","YAGEO","AC0402FR-0710KL","C0402","10kΩ","62.5mW","±1%","701386","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-AC0402FR-0710KL_C144807.pdf"
"C25543","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±5% 1kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","1K","symbol:R0402","footprint:R0402","LCSC","C25543","UNI-ROYAL(Uniroyal Elec)","0402WGJ0102TCE","C0402","1kΩ","62.5mW","±5%","698600","https://datasheet.lcsc.com/lcsc/2205311845_UNI-ROYAL-Uniroyal-Elec-0402WGJ0102TCE_C25543.pdf"
"C163440","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±5% 47kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","47K","symbol:R0402","footprint:R0402","LCSC","C163440","YAGEO","RC0402JR-0747KL","C0402","47kΩ","62.5mW","±5%","691828","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0402JR-0747KL_C163440.pdf"
"C2906885","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±5% 10kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","10K","symbol:R0402","footprint:R0402","LCSC","C2906885","FOJAN","FRC0402J103 TS","C0402","10kΩ","62.5mW","±5%","690000","https://datasheet.lcsc.com/lcsc/2308241947_FOJAN-FRC0402J103-TS_C2906885.pdf"
"C137992","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 3.3kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","3K3","symbol:R0402","footprint:R0402","LCSC","C137992","YAGEO","RC0402FR-073K3L","C0402","3.3kΩ","62.5mW","±1%","668800","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0402FR-073K3L_C137992.pdf"
"C105870","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±5% 4.7kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","4K7","symbol:R0402","footprint:R0402","LCSC","C105870","YAGEO","RC0402JR-074K7L","C0402","4.7kΩ","62.5mW","±5%","665800","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0402JR-074K7L_C105870.pdf"
"C25765","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 20kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","20K","symbol:R0402","footprint:R0402","LCSC","C25765","UNI-ROYAL(Uniroyal Elec)","0402WGF2002TCE","C0402","20kΩ","62.5mW","±1%","649700","https://datasheet.lcsc.com/lcsc/2206010100_UNI-ROYAL-Uniroyal-Elec-0402WGF2002TCE_C25765.pdf"
"C21376","62.5mW Thick Film Resistors 50V ±5% 0Ω 0402  Chip Resistor - Surface Mount ROHS","Resistor","0R","symbol:R0402","footprint:R0402","LCSC","C21376","UNI-ROYAL(Uniroyal Elec)","0402WGJ0000TCE","C0402","0Ω","62.5mW","±5%","637700","https://datasheet.lcsc.com/lcsc/2206010130_UNI-ROYAL-Uniroyal-Elec-0402WGJ0000TCE_C21376.pdf"
"C25117","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 470Ω 0402  Chip Resistor - Surface Mount ROHS","Resistor","470R","symbol:R0402","footprint:R0402","LCSC","C25117","UNI-ROYAL(Uniroyal Elec)","0402WGF4700TCE","C0402","470Ω","62.5mW","±1%","625100","https://datasheet.lcsc.com/lcsc/2205311900_UNI-ROYAL-Uniroyal-Elec-0402WGF4700TCE_C25117.pdf"
"C93929","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±5% 22Ω 0402  Chip Resistor - Surface Mount ROHS","Resistor","22R","symbol:R0402","footprint:R0402","LCSC","C93929","YAGEO","RC0402JR-0722RL","C0402","22Ω","62.5mW","±5%","614601","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0402JR-0722RL_C93929.pdf"
"C25764","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 200kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","200K","symbol:R0402","footprint:R0402","LCSC","C25764","UNI-ROYAL(Uniroyal Elec)","0402WGF2003TCE","C0402","200kΩ","62.5mW","±1%","586800","https://datasheet.lcsc.com/lcsc/2206010100_UNI-ROYAL-Uniroyal-Elec-0402WGF2003TCE_C25764.pdf"
"C25530","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±5% 100kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","100K","symbol:R0402","footprint:R0402","LCSC","C25530","UNI-ROYAL(Uniroyal Elec)","0402WGJ0104TCE","C0402","100kΩ","62.5mW","±5%","586600","https://datasheet.lcsc.com/lcsc/2205311845_UNI-ROYAL-Uniroyal-Elec-0402WGJ0104TCE_C25530.pdf"
"C137880","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±5% 33Ω 0402  Chip Resistor - Surface Mount ROHS","Resistor","33R","symbol:R0402","footprint:R0402","LCSC","C137880","YAGEO","RC0402JR-0733RL","C0402","33Ω","62.5mW","±5%","582397","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0402JR-0733RL_C137880.pdf"
"C25905","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 5.1kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","5K1","symbol:R0402","footprint:R0402","LCSC","C25905","UNI-ROYAL(Uniroyal Elec)","0402WGF5101TCE","C0402","5.1kΩ","62.5mW","±1%","571400","https://datasheet.lcsc.com/lcsc/2206010045_UNI-ROYAL-Uniroyal-Elec-0402WGF5101TCE_C25905.pdf"
"C12246","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±5% 330Ω 0402  Chip Resistor - Surface Mount ROHS","Resistor","330R","symbol:R0402","footprint:R0402","LCSC","C12246","UNI-ROYAL(Uniroyal Elec)","0402WGJ0331TCE","C0402","330Ω","62.5mW","±5%","569500","https://datasheet.lcsc.com/lcsc/2206010216_UNI-ROYAL-Uniroyal-Elec-0402WGJ0331TCE_C12246.pdf"
"C60488","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 2kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","2K","symbol:R0402","footprint:R0402","LCSC","C60488","YAGEO","RC0402FR-072KL","C0402","2kΩ","62.5mW","±1%","566985","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0402FR-072KL_C60488.pdf"
"C102978","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±5% 33Ω 0402  Chip Resistor - Surface Mount ROHS","Resistor","33R","symbol:R0402","footprint:R0402","LCSC","C102978","RALEC","RTT02330JTH","C0402","33Ω","62.5mW","±5%","524500","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT02330JTH_C102978.pdf"
"C114763","62.5mW Thick Film Resistors 50V ±100ppm/℃ ±1% 200kΩ 0402  Chip Resistor - Surface Mount ROHS","Resistor","200K","symbol:R0402","footprint:R0402","LCSC","C114763","YAGEO","RC0402FR-07200KL","C0402","200kΩ","62.5mW","±1%","521384","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC0402FR-07200KL_C114763.pdf"
"C138289","62.5mW Thick Film Resistors 50V ±5% 0Ω 0402  Chip Resistor - Surface Mount ROHS","Resistor","0R","symbol:R0402","footprint:R0402","LCSC","C138289","YAGEO","AC0402JR-070RL","C0402","0Ω","62.5mW","±5%","497600","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-AC0402JR-070RL_C138289.pdf"
