"PartID","Description","Category","Value","Symbol","Footprint","Distributor","Distributor Part#","Manufacturer","Manufacturer Part#","Package","Capacitance","Voltage","Material","Tolerance","Stock","Datasheet"
"C76928","6.3V 100nF X5R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0201","LCSC","C76928","Murata Electronics","GRM033R60J104KE19D","C0201","100nF","6.3V","X5R","±10%","2029599","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM033R60J104KE19D_C76928.pdf"
"C76934","10V 100nF X5R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0201","LCSC","C76934","Murata Electronics","GRM033R61A104KE15D","C0201","100nF","10V","X5R","±10%","1436000","https://datasheet.lcsc.com/lcsc/1811081532_Murata-Electronics-GRM033R61A104KE15D_C76934.pdf"
"C285111","6.3V 2.2uF X5R ±20% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2uF","symbol:C0402","footprint:C0201","LCSC","C285111","FH (Guangdong Fenghua Advanced Tech)","0201X225M6R3NT","C0201","2.2uF","6.3V","X5R","±20%","1410900","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0201X225M6R3NT_C285111.pdf"
"C76935","10V 1uF X5R ±20% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0201","LCSC","C76935","Murata Electronics","GRM033R61A105ME44D","C0201","1uF","10V","X5R","±20%","1162300","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM033R61A105ME44D_C76935.pdf"
"C718252","25V 100nF X5R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0201","LCSC","C718252","YAGEO","CC0201KRX5R8BB104","C0201","100nF","25V","X5R","±10%","1045063","https://datasheet.lcsc.com/lcsc/2008131834_YAGEO-CC0201KRX5R8BB104_C718252.pdf"
"C76932","6.3V 220nF X5R ±20% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","220nF","symbol:C0402","footprint:C0201","LCSC","C76932","Murata Electronics","GRM033R60J224ME15D","C0201","220nF","6.3V","X5R","±20%","950103","https://datasheet.lcsc.com/lcsc/1811081533_Murata-Electronics-GRM033R60J224ME15D_C76932.pdf"
"C76930","6.3V 1uF X5R ±20% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0201","LCSC","C76930","Murata Electronics","GRM033R60J105MEA2D","C0201","1uF","6.3V","X5R","±20%","730700","https://datasheet.lcsc.com/lcsc/1811081531_Murata-Electronics-GRM033R60J105MEA2D_C76930.pdf"
"C467016","16V 100nF X5R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0201","LCSC","C467016","YAGEO","CC0201KRX5R7BB104","C0201","100nF","16V","X5R","±10%","697900","https://datasheet.lcsc.com/lcsc/2311211121_YAGEO-CC0201KRX5R7BB104_C467016.pdf"
"C307380","16V 100nF X5R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0201","LCSC","C307380","Samsung Electro-Mechanics","CL03A104KO3NNNC","C0201","100nF","16V","X5R","±10%","622313","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL03A104KO3NNNC_C307380.pdf"
"C5142565","10V 100nF X5R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0201","LCSC","C5142565","CCTC","TCC0201X5R104K100ZT","C0201","100nF","10V","X5R","±10%","542900","https://datasheet.lcsc.com/lcsc/2209011730_CCTC-TCC0201X5R104K100ZT_C5142565.pdf"
"C161494","10V 100nF X7R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0201","LCSC","C161494","Murata Electronics","GRM033Z71A104KE14D","C0201","100nF","10V","X7R","±10%","516300","https://datasheet.lcsc.com/lcsc/1912111437_Murata-Electronics-GRM033Z71A104KE14D_C161494.pdf"
"C76929","6.3V 1uF X5R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0201","LCSC","C76929","Murata Electronics","GRM033R60J105KEA2D","C0201","1uF","6.3V","X5R","±10%","443900","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM033R60J105KEA2D_C76929.pdf"
"C335103","6.3V 4.7uF X5R ±20% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","4.7uF","symbol:C0402","footprint:C0201","LCSC","C335103","Murata Electronics","GRM035R60J475ME15D","C0201","4.7uF","6.3V","X5R","±20%","434862","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM035R60J475ME15D_C335103.pdf"
"C190183","10V 100nF X5R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0201","LCSC","C190183","YAGEO","CC0201KRX5R6BB104","C0201","100nF","10V","X5R","±10%","415100","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0201KRX5R6BB104_C190183.pdf"
"C87143","6.3V 1uF X5R ±20% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0201","LCSC","C87143","Taiyo Yuden","JMK063ABJ105MP-F","C0201","1uF","6.3V","X5R","±20%","371800","https://datasheet.lcsc.com/lcsc/2304140030_Taiyo-Yuden-JMK063ABJ105MP-F_C87143.pdf"
"C76941","10V 10nF X7R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10nF","symbol:C0402","footprint:C0201","LCSC","C76941","Murata Electronics","GRM033R71A103KA01D","C0201","10nF","10V","X7R","±10%","316200","https://datasheet.lcsc.com/lcsc/1811081513_Murata-Electronics-GRM033R71A103KA01D_C76941.pdf"
"C255351","50V 4.7pF C0G ±5% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","4.7pF","symbol:C0402","footprint:C0201","LCSC","C255351","FH (Guangdong Fenghua Advanced Tech)","0201CG4R7C500NT","C0201","4.7pF","50V","C0G","±5%","295000","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0201CG4R7C500NT_C255351.pdf"
"C85926","6.3V 470nF X5R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","470nF","symbol:C0402","footprint:C0201","LCSC","C85926","Murata Electronics","GRM033R60J474KE90D","C0201","470nF","6.3V","X5R","±10%","290000","https://datasheet.lcsc.com/lcsc/2212052030_Murata-Electronics-GRM033R60J474KE90D_C85926.pdf"
"C272871","50V 10pF NP0 ±5% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10pF","symbol:C0402","footprint:C0201","LCSC","C272871","YAGEO","CC0201JRNPO9BN100","C0201","10pF","50V","NP0","±5%","287499","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0201JRNPO9BN100_C272871.pdf"
"C85912","50V 56pF C0G ±5% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","56pF","symbol:C0402","footprint:C0201","LCSC","C85912","Murata Electronics","GRM0335C1H560JA01D","C0201","56pF","50V","C0G","±5%","219450","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM0335C1H560JA01D_C85912.pdf"
"C85923","16V 100nF X7S ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0201","LCSC","C85923","Murata Electronics","GRM033C71C104KE14D","C0201","100nF","16V","X7S","±10%","216948","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM033C71C104KE14D_C85923.pdf"
"C284966","10V 100nF X5R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0201","LCSC","C284966","FH (Guangdong Fenghua Advanced Tech)","0201X104K100NT","C0201","100nF","10V","X5R","±10%","213700","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0201X104K100NT_C284966.pdf"
"C76939","25V 100nF X5R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0201","LCSC","C76939","Murata Electronics","GRM033R61E104KE14D","C0201","100nF","25V","X5R","±10%","194500","https://datasheet.lcsc.com/lcsc/1811081532_Murata-Electronics-GRM033R61E104KE14D_C76939.pdf"
"C326658","10V 220nF X5R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","220nF","symbol:C0402","footprint:C0201","LCSC","C326658","YAGEO","CC0201KRX5R6BB224","C0201","220nF","10V","X5R","±10%","187900","https://datasheet.lcsc.com/lcsc/1811141353_YAGEO-CC0201KRX5R6BB224_C326658.pdf"
"C307387","6.3V 220nF X5R ±20% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","220nF","symbol:C0402","footprint:C0201","LCSC","C307387","Samsung Electro-Mechanics","CL03A224MQ3NNND","C0201","220nF","6.3V","X5R","±20%","172350","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL03A224MQ3NNND_C307387.pdf"
"C272870","50V 100pF NP0 ±5% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100pF","symbol:C0402","footprint:C0201","LCSC","C272870","YAGEO","CC0201JRNPO9BN101","C0201","100pF","50V","NP0","±5%","165000","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0201JRNPO9BN101_C272870.pdf"
"C170153","10V 1uF X5R ±20% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0201","LCSC","C170153","Samsung Electro-Mechanics","CL03A105MP3NSNC","C0201","1uF","10V","X5R","±20%","161398","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL03A105MP3NSNC_C170153.pdf"
"C312064","50V 30pF NP0 ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","30pF","symbol:C0402","footprint:C0201","LCSC","C312064","Darfon Elec","C0603NP0300KGTS","C0201","30pF","50V","NP0","±10%","149600","https://datasheet.lcsc.com/lcsc/2304140030_Darfon-Elec-C0603NP0300KGTS_C312064.pdf"
"C277477","50V 33pF NP0 ±5% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","33pF","symbol:C0402","footprint:C0201","LCSC","C277477","YAGEO","CC0201JRNPO9BN330","C0201","33pF","50V","NP0","±5%","146600","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0201JRNPO9BN330_C277477.pdf"
"C76933","6.3V 2.2uF X5R ±20% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2uF","symbol:C0402","footprint:C0201","LCSC","C76933","Murata Electronics","GRM033R60J225ME47D","C0201","2.2uF","6.3V","X5R","±20%","146100","https://datasheet.lcsc.com/lcsc/1811081532_Murata-Electronics-GRM033R60J225ME47D_C76933.pdf"
"C53067","6.3V 1uF X5R ±20% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0201","LCSC","C53067","Samsung Electro-Mechanics","CL03A105MQ3CSNH","C0201","1uF","6.3V","X5R","±20%","145200","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL03A105MQ3CSNH_C53067.pdf"
"C466601","16V 100nF X5R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0201","LCSC","C466601","SANYEAR","C0201X5R104K160NT","C0201","100nF","16V","X5R","±10%","141000","https://datasheet.lcsc.com/lcsc/2304140030_SANYEAR-C0201X5R104K160NT_C466601.pdf"
"C66942","50V 1nF X7R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1nF","symbol:C0402","footprint:C0201","LCSC","C66942","FH (Guangdong Fenghua Advanced Tech)","0201B102K500NT","C0201","1nF","50V","X7R","±10%","140900","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0201B102K500NT_C66942.pdf"
"C335102","16V 1uF X5R ±20% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0201","LCSC","C335102","Murata Electronics","GRM033R61C105ME15D","C0201","1uF","16V","X5R","±20%","137850","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM033R61C105ME15D_C335102.pdf"
"C76922","50V 100pF C0G ±5% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100pF","symbol:C0402","footprint:C0201","LCSC","C76922","Murata Electronics","GRM0335C1H101JA01D","C0201","100pF","50V","C0G","±5%","137000","https://datasheet.lcsc.com/lcsc/1811081531_Murata-Electronics-GRM0335C1H101JA01D_C76922.pdf"
"C384987","50V 3.5pF C0G 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","3.5pF","symbol:C0402","footprint:C0201","LCSC","C384987","Murata Electronics","GRM0335C1H3R5BA01D","C0201","3.5pF","50V","C0G","","132300","https://datasheet.lcsc.com/lcsc/1912111437_Murata-Electronics-GRM0335C1H3R5BA01D_C384987.pdf"
"C311863","10V 6.8nF X7R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","6.8nF","symbol:C0402","footprint:C0201","LCSC","C311863","Darfon Elec","C0603X7R682KDTS","C0201","6.8nF","10V","X7R","±10%","129700","https://datasheet.lcsc.com/lcsc/2304140030_Darfon-Elec-C0603X7R682KDTS_C311863.pdf"
"C76921","50V 10pF C0G ±5% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10pF","symbol:C0402","footprint:C0201","LCSC","C76921","Murata Electronics","GRM0335C1H100JA01D","C0201","10pF","50V","C0G","±5%","127100","https://datasheet.lcsc.com/lcsc/1811081513_Murata-Electronics-GRM0335C1H100JA01D_C76921.pdf"
"C384989","50V 3.5pF C0G 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","3.5pF","symbol:C0402","footprint:C0201","LCSC","C384989","Murata Electronics","GRM0335C1H3R5WA01D","C0201","3.5pF","50V","C0G","","126850","https://datasheet.lcsc.com/lcsc/1912111437_Murata-Electronics-GRM0335C1H3R5WA01D_C384989.pdf"
"C57783","50V 22pF C0G ±5% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22pF","symbol:C0402","footprint:C0201","LCSC","C57783","FH (Guangdong Fenghua Advanced Tech)","0201CG220J500NT","C0201","22pF","50V","C0G","±5%","125500","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0201CG220J500NT_C57783.pdf"
"C335106","10V 2.2uF X5R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2uF","symbol:C0402","footprint:C0201","LCSC","C335106","Murata Electronics","GRM033R61A225KE47D","C0201","2.2uF","10V","X5R","±10%","124618","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM033R61A225KE47D_C335106.pdf"
"C285010","25V 10nF X7R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10nF","symbol:C0402","footprint:C0201","LCSC","C285010","FH (Guangdong Fenghua Advanced Tech)","0201B103K250NT","C0201","10nF","25V","X7R","±10%","121200","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0201B103K250NT_C285010.pdf"
"C2833634","6.3V 100nF X5R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0201","LCSC","C2833634","CCTC","TCC0201X5R104K6R3ZT","C0201","100nF","6.3V","X5R","±10%","121500","https://datasheet.lcsc.com/lcsc/2105241436_CCTC-TCC0201X5R104K6R3ZT_C2833634.pdf"
"C258460","50V 3.3pF NP0 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","3.3pF","symbol:C0402","footprint:C0201","LCSC","C258460","Darfon Elec","C0603NP0339CGT","C0201","3.3pF","50V","NP0","","116100","https://datasheet.lcsc.com/lcsc/2304140030_Darfon-Elec-C0603NP0339CGT_C258460.pdf"
"C190187","6.3V 100nF X5R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0201","LCSC","C190187","YAGEO","CC0201KRX5R5BB104","C0201","100nF","6.3V","X5R","±10%","111800","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0201KRX5R5BB104_C190187.pdf"
"C161371","25V 1nF C0G ±5% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1nF","symbol:C0402","footprint:C0201","LCSC","C161371","Murata Electronics","GRM0335C1E102JA01D","C0201","1nF","25V","C0G","±5%","104900","https://datasheet.lcsc.com/lcsc/1811081530_Murata-Electronics-GRM0335C1E102JA01D_C161371.pdf"
"C386031","10V 2.2uF X5R ±20% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2uF","symbol:C0402","footprint:C0201","LCSC","C386031","Taiyo Yuden","LDK063BBJ225MPLF","C0201","2.2uF","10V","X5R","±20%","105150",""
"C311877","50V 56pF NP0 ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","56pF","symbol:C0402","footprint:C0201","LCSC","C311877","Darfon Elec","C0603NP0560KGTS","C0201","56pF","50V","NP0","±10%","101300","https://datasheet.lcsc.com/lcsc/2304140030_Darfon-Elec-C0603NP0560KGTS_C311877.pdf"
"C312035","16V 4.7nF X7R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","4.7nF","symbol:C0402","footprint:C0201","LCSC","C312035","Darfon Elec","C0603X7R472KETS","C0201","4.7nF","16V","X7R","±10%","95900","https://datasheet.lcsc.com/lcsc/2304140030_Darfon-Elec-C0603X7R472KETS_C312035.pdf"
"C88903","25V 1pF C0G 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1pF","symbol:C0402","footprint:C0201","LCSC","C88903","Murata Electronics","GRM0335C1E1R0BA01D","C0201","1pF","25V","C0G","","94800","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM0335C1E1R0BA01D_C88903.pdf"
"C76943","25V 1nF X7R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1nF","symbol:C0402","footprint:C0201","LCSC","C76943","Murata Electronics","GRM033R71E102KA01D","C0201","1nF","25V","X7R","±10%","94400","https://datasheet.lcsc.com/lcsc/1811081531_Murata-Electronics-GRM033R71E102KA01D_C76943.pdf"
"C258474","50V 100pF NP0 ±5% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100pF","symbol:C0402","footprint:C0201","LCSC","C258474","Darfon Elec","C0603NP0101JGT","C0201","100pF","50V","NP0","±5%","88800","https://datasheet.lcsc.com/lcsc/2304140030_Darfon-Elec-C0603NP0101JGT_C258474.pdf"
"C344042","10V 1uF X5R ±20% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0201","LCSC","C344042","Kyocera AVX","CM03X5R105M10AH","C0201","1uF","10V","X5R","±20%","85980","https://datasheet.lcsc.com/lcsc/2007031717_Kyocera-AVX-CM03X5R105M10AH_C344042.pdf"
"C605210","10V 1uF X5R ±20% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0201","LCSC","C605210","YAGEO","CC0201MRX5R6BB105","C0201","1uF","10V","X5R","±20%","84200","https://datasheet.lcsc.com/lcsc/2006112329_YAGEO-CC0201MRX5R6BB105_C605210.pdf"
"C312127","10V 10nF X7R ±20% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10nF","symbol:C0402","footprint:C0201","LCSC","C312127","Darfon Elec","C0603X7R103MDTS","C0201","10nF","10V","X7R","±20%","84000","https://datasheet.lcsc.com/lcsc/2304140030_Darfon-Elec-C0603X7R103MDTS_C312127.pdf"
"C668346","16V 100nF X7R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0201","LCSC","C668346","Murata Electronics","GRM033Z71C104KE14D","C0201","100nF","16V","X7R","±10%","76750","https://datasheet.lcsc.com/lcsc/2105241313_Murata-Electronics-GRM033Z71C104KE14D_C668346.pdf"
"C62550","50V 100pF C0G ±5% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100pF","symbol:C0402","footprint:C0201","LCSC","C62550","FH (Guangdong Fenghua Advanced Tech)","0201CG101J500NT","C0201","100pF","50V","C0G","±5%","74900","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0201CG101J500NT_C62550.pdf"
"C464976","6.3V 1uF X7T ±20% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0201","LCSC","C464976","Murata Electronics","GRM033D70J105ME01D","C0201","1uF","6.3V","X7T","±20%","74820","https://datasheet.lcsc.com/lcsc/1912111437_Murata-Electronics-GRM033D70J105ME01D_C464976.pdf"
"C469631","25V 1.1pF NP0 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1.1pF","symbol:C0402","footprint:C0201","LCSC","C469631","YAGEO","CQ0201BRNPO8BN1R1","C0201","1.1pF","25V","NP0","","69200","https://datasheet.lcsc.com/lcsc/2311211124_YAGEO-CQ0201BRNPO8BN1R1_C469631.pdf"
"C49062","10V 100nF X5R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0201","LCSC","C49062","Samsung Electro-Mechanics","CL03A104KP3NNNC","C0201","100nF","10V","X5R","±10%","67800","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL03A104KP3NNNC_C49062.pdf"
"C312132","50V 100pF NP0 ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100pF","symbol:C0402","footprint:C0201","LCSC","C312132","Darfon Elec","C0603NP0101KGTS","C0201","100pF","50V","NP0","±10%","66100","https://datasheet.lcsc.com/lcsc/2304140030_Darfon-Elec-C0603NP0101KGTS_C312132.pdf"
"C3012370","50V 1nF X7R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1nF","symbol:C0402","footprint:C0201","LCSC","C3012370","HRE","CSA0201X7R102K500ET","C0201","1nF","50V","X7R","±10%","64500","https://datasheet.lcsc.com/lcsc/2206071716_HRE-CSA0201X7R102K500ET_C3012370.pdf"
"C258478","10V 4.7nF X7R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","4.7nF","symbol:C0402","footprint:C0201","LCSC","C258478","Darfon Elec","C0603X7R472KDTS","C0201","4.7nF","10V","X7R","±10%","63200","https://datasheet.lcsc.com/lcsc/2304140030_Darfon-Elec-C0603X7R472KDTS_C258478.pdf"
"C6119749","6.3V 1uF X5R ±20% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0201","LCSC","C6119749","HRE","CGA0201X5R105M6R3ET","C0201","1uF","6.3V","X5R","±20%","59600",""
"C505464","50V 1nF X7R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1nF","symbol:C0402","footprint:C0201","LCSC","C505464","YAGEO","CC0201KRX7R9BB102","C0201","1nF","50V","X7R","±10%","57100","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0201KRX7R9BB102_C505464.pdf"
"C7432760","10V 1uF X5R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0201","LCSC","C7432760","Chinocera","HGC0201R5105K100NTCJ","C0201","1uF","10V","X5R","±10%","56750","https://datasheet.lcsc.com/lcsc/2403201121_Chinocera-HGC0201R5105K100NTCJ_C7432760.pdf"
"C5370827","10V 10nF X7R ±20% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10nF","symbol:C0402","footprint:C0201","LCSC","C5370827","Murata Electronics","GCM033R71A103MA03D","C0201","10nF","10V","X7R","±20%","56300","https://datasheet.lcsc.com/lcsc/2304120930_Murata-Electronics-GCM033R71A103MA03D_C5370827.pdf"
"C3012372","6.3V 100nF X5R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0201","LCSC","C3012372","HRE","CSA0201X5R104K6R3ET","C0201","100nF","6.3V","X5R","±10%","55900","https://datasheet.lcsc.com/lcsc/2206081716_HRE-CSA0201X5R104K6R3ET_C3012372.pdf"
"C318543","6.3V 470nF X5R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","470nF","symbol:C0402","footprint:C0201","LCSC","C318543","Samsung Electro-Mechanics","CL03A474KQ3NNNC","C0201","470nF","6.3V","X5R","±10%","56050","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL03A474KQ3NNNC_C318543.pdf"
"C66938","6.3V 100nF X5R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0201","LCSC","C66938","FH (Guangdong Fenghua Advanced Tech)","0201X104K6R3NT","C0201","100nF","6.3V","X5R","±10%","54700","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0201X104K6R3NT_C66938.pdf"
"C85891","50V 15pF C0G ±5% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","15pF","symbol:C0402","footprint:C0201","LCSC","C85891","Murata Electronics","GRM0335C1H150JA01D","C0201","15pF","50V","C0G","±5%","53800","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM0335C1H150JA01D_C85891.pdf"
"C6119754","25V 100nF X5R ±10% 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0201","LCSC","C6119754","HRE","CGA0201X5R104K250ET","C0201","100nF","25V","X5R","±10%","52700",""
"C161425","50V 3.3pF C0G 0201  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","3.3pF","symbol:C0402","footprint:C0201","LCSC","C161425","Murata Electronics","GRM0335C1H3R3BA01D","C0201","3.3pF","50V","C0G","","50999","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM0335C1H3R3BA01D_C161425.pdf"
