"PartID","Description","Category","Value","Symbol","Footprint","Distributor","Distributor Part#","Manufacturer","Manufacturer Part#","Package","Capacitance","Voltage","Material","Tolerance","Stock","Datasheet"
"C1595","50V 1.5nF X7R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1.5nF","symbol:C0402","footprint:C0603","LCSC","C1595","FH (Guangdong Fenghua Advanced Tech)","0603B152K500NT","C0603","1.5nF","50V","X7R","±10%","4525900","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0603B152K500NT_C1595.pdf"
"C1679","50V 6.8pF C0G 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","6.8pF","symbol:C0402","footprint:C0603","LCSC","C1679","FH (Guangdong Fenghua Advanced Tech)","0603CG6R8C500NT","C0603","6.8pF","50V","C0G","","4205700","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0603CG6R8C500NT_C1679.pdf"
"C1592","16V 1uF X5R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0603","LCSC","C1592","Samsung Electro-Mechanics","CL10A105KO8NNNC","C0603","1uF","16V","X5R","±10%","4100887","https://datasheet.lcsc.com/lcsc/2209191700_Samsung-Electro-Mechanics-CL10A105KO8NNNC_C1592.pdf"
"C5673","25V 1uF X5R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0603","LCSC","C5673","Samsung Electro-Mechanics","CL10A105KA8NNNC","C0603","1uF","25V","X5R","±10%","3869894","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL10A105KA8NNNC_C5673.pdf"
"C1691","6.3V 10uF X5R ±20% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C0603","LCSC","C1691","Samsung Electro-Mechanics","CL10A106MQ8NNNC","C0603","10uF","6.3V","X5R","±20%","3797291","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL10A106MQ8NNNC_C1691.pdf"
"C100040","50V 1nF X7R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1nF","symbol:C0402","footprint:C0603","LCSC","C100040","YAGEO","CC0603KRX7R9BB102","C0603","1nF","50V","X7R","±10%","3662379","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0603KRX7R9BB102_C100040.pdf"
"C42998","50V 100nF Y5V ±20% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0603","LCSC","C42998","FH (Guangdong Fenghua Advanced Tech)","0603F104M500NT","C0603","100nF","50V","Y5V","±20%","3544000","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0603F104M500NT_C42998.pdf"
"C282519","50V 100nF X7R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0603","LCSC","C282519","CCTC","TCC0603X7R104K500CT","C0603","100nF","50V","X7R","±10%","3520700","https://datasheet.lcsc.com/lcsc/2304140030_CCTC-TCC0603X7R104K500CT_C282519.pdf"
"C159801","6.3V 22uF X5R ±20% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22uF","symbol:C0402","footprint:C0603","LCSC","C159801","Samsung Electro-Mechanics","CL10A226MQ8NRNE","C0603","22uF","6.3V","X5R","±20%","3481801","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL10A226MQ8NRNE_C159801.pdf"
"C59302","25V 1uF X7R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0603","LCSC","C59302","FH (Guangdong Fenghua Advanced Tech)","0603B105K250NT","C0603","1uF","25V","X7R","±10%","3414382","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0603B105K250NT_C59302.pdf"
"C14665","50V 100pF NP0 ±5% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100pF","symbol:C0402","footprint:C0603","LCSC","C14665","YAGEO","CC0603JRNPO9BN101","C0603","100pF","50V","NP0","±5%","3212126","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0603JRNPO9BN101_C14665.pdf"
"C478888","50V 100nF X7R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0603","LCSC","C478888","TORCH","C0603B104K500NT","C0603","100nF","50V","X7R","±10%","2844950","https://datasheet.lcsc.com/lcsc/2003171533_TORCH-C0603B104K500NT_C478888.pdf"
"C1673","50V 5pF C0G 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","5pF","symbol:C0402","footprint:C0603","LCSC","C1673","FH (Guangdong Fenghua Advanced Tech)","0603CG5R0C500NT","C0603","5pF","50V","C0G","","2781400","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0603CG5R0C500NT_C1673.pdf"
"C96446","25V 10uF X5R ±20% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C0603","LCSC","C96446","Samsung Electro-Mechanics","CL10A106MA8NRNC","C0603","10uF","25V","X5R","±20%","2502600","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL10A106MA8NRNC_C96446.pdf"
"C1589","50V 10nF X7R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10nF","symbol:C0402","footprint:C0603","LCSC","C1589","Samsung Electro-Mechanics","CL10B103KB8NNNC","C0603","10nF","50V","X7R","±10%","2279788","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL10B103KB8NNNC_C1589.pdf"
"C1590","25V 100nF X7R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0603","LCSC","C1590","Samsung Electro-Mechanics","CL10B104KA8NNNC","C0603","100nF","25V","X7R","±10%","2277800","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL10B104KA8NNNC_C1590.pdf"
"C108343","50V 1uF Y5V ±20% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0603","LCSC","C108343","FH (Guangdong Fenghua Advanced Tech)","0603F105M500NT","C0603","1uF","50V","Y5V","±20%","2251200","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0603F105M500NT_C108343.pdf"
"C29936","25V 1uF X7R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0603","LCSC","C29936","Samsung Electro-Mechanics","CL10B105KA8NNNC","C0603","1uF","25V","X7R","±10%","2150796","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL10B105KA8NNNC_C29936.pdf"
"C91702","50V 20pF C0G ±5% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","20pF","symbol:C0402","footprint:C0603","LCSC","C91702","FH (Guangdong Fenghua Advanced Tech)","0603CG200J500NT","C0603","20pF","50V","C0G","±5%","2044900","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0603CG200J500NT_C91702.pdf"
"C105620","50V 22pF NP0 ±5% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22pF","symbol:C0402","footprint:C0603","LCSC","C105620","YAGEO","CC0603JRNPO9BN220","C0603","22pF","50V","NP0","±5%","1993300","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0603JRNPO9BN220_C105620.pdf"
"C77053","50V 10nF X7R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10nF","symbol:C0402","footprint:C0603","LCSC","C77053","Murata Electronics","GRM188R71H103KA01D","C0603","10nF","50V","X7R","±10%","1836896","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM188R71H103KA01D_C77053.pdf"
"C86295","10V 22uF X5R ±20% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22uF","symbol:C0402","footprint:C0603","LCSC","C86295","Samsung Electro-Mechanics","CL10A226MP8NUNE","C0603","22uF","10V","X5R","±20%","1634145","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL10A226MP8NUNE_C86295.pdf"
"C187860","50V 100nF X7R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0603","LCSC","C187860","IHHEC(HOLY STONE ENTERPRISE CO., LTD)","C0603X104K050T","C0603","100nF","50V","X7R","±10%","1579800","https://datasheet.lcsc.com/lcsc/1811091225_IHHEC-HOLY-STONE-ENTERPRISE-CO---LTD-C0603X104K050T_C187860.pdf"
"C105621","50V 20pF NP0 ±5% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","20pF","symbol:C0402","footprint:C0603","LCSC","C105621","YAGEO","CC0603JRNPO9BN200","C0603","20pF","50V","NP0","±5%","1576687","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0603JRNPO9BN200_C105621.pdf"
"C85713","10V 10uF X5R ±20% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C0603","LCSC","C85713","Samsung Electro-Mechanics","CL10A106MP8NNNC","C0603","10uF","10V","X5R","±20%","1431593","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL10A106MP8NNNC_C85713.pdf"
"C57112","50V 10nF X7R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10nF","symbol:C0402","footprint:C0603","LCSC","C57112","FH (Guangdong Fenghua Advanced Tech)","0603B103K500NT","C0603","10nF","50V","X7R","±10%","1389500","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0603B103K500NT_C57112.pdf"
"C19666","16V 4.7uF X5R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","4.7uF","symbol:C0402","footprint:C0603","LCSC","C19666","Samsung Electro-Mechanics","CL10A475KO8NNNC","C0603","4.7uF","16V","X5R","±10%","1370850","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL10A475KO8NNNC_C19666.pdf"
"C69335","25V 4.7uF X5R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","4.7uF","symbol:C0402","footprint:C0603","LCSC","C69335","Samsung Electro-Mechanics","CL10A475KA8NQNC","C0603","4.7uF","25V","X5R","±10%","1331716","https://datasheet.lcsc.com/lcsc/1810261513_Samsung-Electro-Mechanics-CL10A475KA8NQNC_C69335.pdf"
"C913904","50V 2.2uF X5R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2uF","symbol:C0402","footprint:C0603","LCSC","C913904","Samsung Electro-Mechanics","CL10A225KB8NNNC","C0603","2.2uF","50V","X5R","±10%","1266460","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL10A225KB8NNNC_C913904.pdf"
"C44369","50V 1nF X7R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1nF","symbol:C0402","footprint:C0603","LCSC","C44369","FH (Guangdong Fenghua Advanced Tech)","0603B102K500NT","C0603","1nF","50V","X7R","±10%","1261600","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0603B102K500NT_C44369.pdf"
"C92490","25V 100nF X7R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0603","LCSC","C92490","YAGEO","CC0603KRX7R8BB104","C0603","100nF","25V","X7R","±10%","1258900","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0603KRX7R8BB104_C92490.pdf"
"C1588","50V 1nF X7R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1nF","symbol:C0402","footprint:C0603","LCSC","C1588","Samsung Electro-Mechanics","CL10B102KB8NNNC","C0603","1nF","50V","X7R","±10%","1205488","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL10B102KB8NNNC_C1588.pdf"
"C91183","50V 100nF X7R ±5% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0603","LCSC","C91183","YAGEO","CC0603JRX7R9BB104","C0603","100nF","50V","X7R","±5%","1176569","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0603JRX7R9BB104_C91183.pdf"
"C106245","50V 10pF NP0 ±5% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10pF","symbol:C0402","footprint:C0603","LCSC","C106245","YAGEO","CC0603JRNPO9BN100","C0603","10pF","50V","NP0","±5%","1055899","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0603JRNPO9BN100_C106245.pdf"
"C59461","6.3V 22uF X5R ±20% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22uF","symbol:C0402","footprint:C0603","LCSC","C59461","Samsung Electro-Mechanics","CL10A226MQ8NRNC","C0603","22uF","6.3V","X5R","±20%","1043250","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL10A226MQ8NRNC_C59461.pdf"
"C106246","50V 1nF NP0 ±5% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1nF","symbol:C0402","footprint:C0603","LCSC","C106246","YAGEO","CC0603JRNPO9BN102","C0603","1nF","50V","NP0","±5%","1033100","https://datasheet.lcsc.com/lcsc/1811021411_YAGEO-CC0603JRNPO9BN102_C106246.pdf"
"C23630","16V 2.2uF X5R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2uF","symbol:C0402","footprint:C0603","LCSC","C23630","Samsung Electro-Mechanics","CL10A225KO8NNNC","C0603","2.2uF","16V","X5R","±10%","985836","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL10A225KO8NNNC_C23630.pdf"
"C107040","50V 18pF NP0 ±5% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","18pF","symbol:C0402","footprint:C0603","LCSC","C107040","YAGEO","CC0603JRNPO9BN180","C0603","18pF","50V","NP0","±5%","973683","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0603JRNPO9BN180_C107040.pdf"
"C149620","50V 100nF X7R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0603","LCSC","C149620","YAGEO","AC0603KRX7R9BB104","C0603","100nF","50V","X7R","±10%","926800","https://datasheet.lcsc.com/lcsc/1811082127_YAGEO-AC0603KRX7R9BB104_C149620.pdf"
"C14858","50V 100pF C0G ±5% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100pF","symbol:C0402","footprint:C0603","LCSC","C14858","Samsung Electro-Mechanics","CL10C101JB8NNNC","C0603","100pF","50V","C0G","±5%","835600","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL10C101JB8NNNC_C14858.pdf"
"C88136","50V 100nF X7R ±5% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0603","LCSC","C88136","FH (Guangdong Fenghua Advanced Tech)","0603B104J500NT","C0603","100nF","50V","X7R","±5%","770300","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0603B104J500NT_C88136.pdf"
"C83626","50V 220nF X7R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","220nF","symbol:C0402","footprint:C0603","LCSC","C83626","FH (Guangdong Fenghua Advanced Tech)","0603B224K500NT","C0603","220nF","50V","X7R","±10%","764000","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0603B224K500NT_C83626.pdf"
"C107047","50V 33pF NP0 ±5% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","33pF","symbol:C0402","footprint:C0603","LCSC","C107047","YAGEO","CC0603JRNPO9BN330","C0603","33pF","50V","NP0","±5%","736097","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0603JRNPO9BN330_C107047.pdf"
"C77042","6.3V 22uF X5R ±20% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22uF","symbol:C0402","footprint:C0603","LCSC","C77042","Murata Electronics","GRM188R60J226MEA0D","C0603","22uF","6.3V","X5R","±20%","696947","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM188R60J226MEA0D_C77042.pdf"
"C59782","16V 1uF X7R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0603","LCSC","C59782","Samsung Electro-Mechanics","CL10B105KO8NNNC","C0603","1uF","16V","X7R","±10%","671843","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL10B105KO8NNNC_C59782.pdf"
"C106853","16V 2.2uF X5R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2uF","symbol:C0402","footprint:C0603","LCSC","C106853","YAGEO","CC0603KRX5R7BB225","C0603","2.2uF","16V","X5R","±10%","666100","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0603KRX5R7BB225_C106853.pdf"
"C235731","50V 100nF X7R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0603","LCSC","C235731","PSA(Prosperity Dielectrics)","FN18X104K500PBG","C0603","100nF","50V","X7R","±10%","665000","https://datasheet.lcsc.com/lcsc/2304140030_PSA-Prosperity-Dielectrics-FN18X104K500PBG_C235731.pdf"
"C107037","50V 15pF NP0 ±5% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","15pF","symbol:C0402","footprint:C0603","LCSC","C107037","YAGEO","CC0603JRNPO9BN150","C0603","15pF","50V","NP0","±5%","637200","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0603JRNPO9BN150_C107037.pdf"
"C77044","10V 10uF X5R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C0603","LCSC","C77044","Murata Electronics","GRM188R61A106KE69D","C0603","10uF","10V","X5R","±10%","620150","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM188R61A106KE69D_C77044.pdf"
"C5255295","50V 220pF X7R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","220pF","symbol:C0402","footprint:C0603","LCSC","C5255295","Samwha Capacitor","CS1608X7R221K500NRB","C0603","220pF","50V","X7R","±10%","583500","https://datasheet.lcsc.com/lcsc/2211101800_Samwha-Capacitor-CS1608X7R221K500NRB_C5255295.pdf"
"C314282","50V 100nF X7R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0603","LCSC","C314282","Walsin Tech Corp","0603B104K500CT","C0603","100nF","50V","X7R","±10%","573900","https://datasheet.lcsc.com/lcsc/2304140030_Walsin-Tech-Corp-0603B104K500CT_C314282.pdf"
"C24452","50V 100nF X7R ±5% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0603","LCSC","C24452","Samsung Electro-Mechanics","CL10B104JB8NNNC","C0603","100nF","50V","X7R","±5%","570450","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL10B104JB8NNNC_C24452.pdf"
"C1635","50V 100pF C0G ±5% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100pF","symbol:C0402","footprint:C0603","LCSC","C1635","FH (Guangdong Fenghua Advanced Tech)","0603CG101J500NT","C0603","100pF","50V","C0G","±5%","564199","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0603CG101J500NT_C1635.pdf"
"C15725","100V 100nF X7R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0603","LCSC","C15725","Samsung Electro-Mechanics","CL10B104KC8NNNC","C0603","100nF","100V","X7R","±10%","550200","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL10B104KC8NNNC_C15725.pdf"
"C1674","50V 5.6pF C0G 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","5.6pF","symbol:C0402","footprint:C0603","LCSC","C1674","FH (Guangdong Fenghua Advanced Tech)","0603CG5R6C500NT","C0603","5.6pF","50V","C0G","","534499","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0603CG5R6C500NT_C1674.pdf"
"C18800","10V 10uF X5R ±20% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C0603","LCSC","C18800","Taiyo Yuden","LMK107BJ106MALTD","C0603","10uF","10V","X5R","±20%","532900","https://datasheet.lcsc.com/lcsc/2304140030_Taiyo-Yuden-LMK107BJ106MALTD_C18800.pdf"
"C14664","25V 1uF X5R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0603","LCSC","C14664","YAGEO","CC0603KRX5R8BB105","C0603","1uF","25V","X5R","±10%","530298","https://datasheet.lcsc.com/lcsc/1811071607_YAGEO-CC0603KRX5R8BB105_C14664.pdf"
"C88219","100V 100nF X7R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0603","LCSC","C88219","FH (Guangdong Fenghua Advanced Tech)","0603B104K101NT","C0603","100nF","100V","X7R","±10%","514200","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0603B104K101NT_C88219.pdf"
"C91606","25V 10uF X5R ±20% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C0603","LCSC","C91606","Murata Electronics","GRM188R61E106MA73D","C0603","10uF","25V","X5R","±20%","514081","https://datasheet.lcsc.com/lcsc/1811131721_Murata-Electronics-GRM188R61E106MA73D_C91606.pdf"
